country,year,sex,age_group,suicides_no,population,suicides_ratio
Singapore,2007,male,55-74 years,41.0,267000.0,0.154
Singapore,2007,male,75+ years,27.0,45000.0,0.6
Singapore,2008,female,15-24 years,11.0,240800.0,0.046
Singapore,2008,female,25-34 years,14.0,287100.0,0.049
Singapore,2008,female,35-54 years,45.0,616400.0,0.073
Singapore,2008,female,5-14 years,0.0,232100.0,0.0
Singapore,2008,female,55-74 years,29.0,296800.0,0.098
Singapore,2008,female,75+ years,13.0,71800.0,0.18100000000000002
Singapore,2008,male,15-24 years,9.0,247500.0,0.036000000000000004
Singapore,2008,male,25-34 years,27.0,265900.0,0.102
Singapore,2008,male,35-54 years,93.0,615400.0,0.15100000000000002
Singapore,2008,male,5-14 years,1.0,245300.0,0.004
Singapore,2008,male,55-74 years,49.0,282300.0,0.174
Singapore,2008,male,75+ years,28.0,47500.0,0.589
Singapore,2009,female,15-24 years,11.0,250100.0,0.044
Singapore,2009,female,25-34 years,9.0,296900.0,0.030000000000000002
Singapore,2009,female,35-54 years,40.0,626800.0,0.064
Singapore,2009,female,5-14 years,3.0,228900.0,0.013
Singapore,2009,female,55-74 years,33.0,313500.0,0.10500000000000001
Singapore,2009,female,75+ years,18.0,75900.0,0.237
Singapore,2009,male,15-24 years,21.0,254400.0,0.083
Singapore,2009,male,25-34 years,41.0,274700.0,0.149
Singapore,2009,male,35-54 years,99.0,623400.0,0.159
Singapore,2009,male,5-14 years,2.0,241200.0,0.008
Singapore,2009,male,55-74 years,50.0,299900.0,0.16699999999999998
Singapore,2009,male,75+ years,22.0,50400.0,0.437
Singapore,2010,female,15-24 years,13.0,252900.0,0.051
Singapore,2010,female,25-34 years,12.0,296900.0,0.04
Singapore,2010,female,35-54 years,34.0,630600.0,0.054
Singapore,2010,female,5-14 years,0.0,224500.0,0.0
Singapore,2010,female,55-74 years,28.0,329000.0,0.085
Singapore,2010,female,75+ years,12.0,80900.0,0.148
Singapore,2010,male,15-24 years,7.0,257900.0,0.027
Singapore,2010,male,25-34 years,20.0,274300.0,0.073
Singapore,2010,male,35-54 years,94.0,625200.0,0.15
Singapore,2010,male,5-14 years,1.0,235500.0,0.004
Singapore,2010,male,55-74 years,48.0,315800.0,0.152
Singapore,2010,male,75+ years,27.0,53300.0,0.507
Singapore,2011,female,15-24 years,14.0,255000.0,0.055
Singapore,2011,female,25-34 years,8.0,291100.0,0.027
Singapore,2011,female,35-54 years,35.0,631700.0,0.055
Singapore,2011,female,5-14 years,0.0,219200.0,0.0
Singapore,2011,female,55-74 years,42.0,347600.0,0.121
Singapore,2011,female,75+ years,12.0,84300.0,0.14200000000000002
Singapore,2011,male,15-24 years,12.0,260800.0,0.046
Singapore,2011,male,25-34 years,18.0,269000.0,0.067
Singapore,2011,male,35-54 years,81.0,623200.0,0.12999999999999998
Singapore,2011,male,5-14 years,0.0,229400.0,0.0
Singapore,2011,male,55-74 years,68.0,333700.0,0.204
Singapore,2011,male,75+ years,18.0,55900.0,0.322
Singapore,2012,female,15-24 years,17.0,258600.0,0.066
Singapore,2012,female,25-34 years,15.0,286200.0,0.052
Singapore,2012,female,35-54 years,66.0,632900.0,0.104
Singapore,2012,female,5-14 years,1.0,214900.0,0.005
Singapore,2012,female,55-74 years,35.0,366600.0,0.095
Singapore,2012,female,75+ years,15.0,87100.0,0.17200000000000001
Singapore,2012,male,15-24 years,19.0,264800.0,0.07200000000000001
Singapore,2012,male,25-34 years,22.0,263800.0,0.083
Singapore,2012,male,35-54 years,89.0,621200.0,0.14300000000000002
Singapore,2012,male,5-14 years,1.0,224700.0,0.004
Singapore,2012,male,55-74 years,91.0,352500.0,0.258
Singapore,2012,male,75+ years,21.0,58300.0,0.36000000000000004
Singapore,2013,female,15-24 years,15.0,257932.0,0.058
Singapore,2013,female,25-34 years,13.0,287210.0,0.045000000000000005
Singapore,2013,female,35-54 years,40.0,631208.0,0.063
Singapore,2013,female,5-14 years,0.0,211362.0,0.0
Singapore,2013,female,55-74 years,30.0,384544.0,0.078
Singapore,2013,female,75+ years,14.0,91216.0,0.153
Singapore,2013,male,15-24 years,30.0,264023.0,0.114
Singapore,2013,male,25-34 years,29.0,265275.0,0.10900000000000001
Singapore,2013,male,35-54 years,77.0,616200.0,0.125
Singapore,2013,male,5-14 years,0.0,220586.0,0.0
Singapore,2013,male,55-74 years,84.0,370242.0,0.22699999999999998
Singapore,2013,male,75+ years,25.0,61658.0,0.40499999999999997
Singapore,2014,female,15-24 years,5.0,251839.0,0.02
Singapore,2014,female,25-34 years,9.0,289688.0,0.031
Singapore,2014,female,35-54 years,46.0,630881.0,0.073
Singapore,2014,female,5-14 years,1.0,209039.0,0.005
Singapore,2014,female,55-74 years,34.0,400651.0,0.085
Singapore,2014,female,75+ years,10.0,97390.0,0.103
Singapore,2014,male,15-24 years,20.0,259416.0,0.077
Singapore,2014,male,25-34 years,30.0,268258.0,0.112
Singapore,2014,male,35-54 years,73.0,611207.0,0.11900000000000001
Singapore,2014,male,5-14 years,1.0,217547.0,0.005
Singapore,2014,male,55-74 years,97.0,387256.0,0.25
Singapore,2014,male,75+ years,29.0,66198.0,0.438
Singapore,2015,female,15-24 years,15.0,249249.0,0.060000000000000005
Singapore,2015,female,25-34 years,18.0,291298.0,0.062
Singapore,2015,female,35-54 years,36.0,629999.0,0.057
Singapore,2015,female,5-14 years,1.0,205578.0,0.005
Singapore,2015,female,55-74 years,28.0,416616.0,0.067
Singapore,2015,female,75+ years,13.0,103599.0,0.125
Singapore,2015,male,15-24 years,19.0,257780.0,0.074
Singapore,2015,male,25-34 years,30.0,270351.0,0.111
Singapore,2015,male,35-54 years,79.0,606327.0,0.12999999999999998
Singapore,2015,male,5-14 years,2.0,213262.0,0.009000000000000001
Singapore,2015,male,55-74 years,73.0,403996.0,0.18100000000000002
Singapore,2015,male,75+ years,15.0,71060.0,0.211
Slovenia,2006,female,15-24 years,7.0,125724.0,0.056
Slovenia,2006,female,25-34 years,8.0,146103.0,0.055
Slovenia,2006,female,35-54 years,33.0,301024.0,0.11
Slovenia,2006,female,5-14 years,0.0,92937.0,0.0
Slovenia,2006,female,55-74 years,45.0,220693.0,0.204
Slovenia,2006,female,75+ years,21.0,92452.0,0.22699999999999998
Slovenia,2006,male,15-24 years,21.0,133542.0,0.157
Slovenia,2006,male,25-34 years,45.0,157003.0,0.287
Slovenia,2006,male,35-54 years,159.0,313755.0,0.507
Slovenia,2006,male,5-14 years,0.0,98578.0,0.0
Slovenia,2006,male,55-74 years,142.0,194970.0,0.728
Slovenia,2006,male,75+ years,48.0,41789.0,1.149
Slovenia,2007,female,15-24 years,7.0,121715.0,0.058
Slovenia,2007,female,25-34 years,8.0,146261.0,0.055
Slovenia,2007,female,35-54 years,32.0,300437.0,0.107
Slovenia,2007,female,5-14 years,0.0,91679.0,0.0
Slovenia,2007,female,55-74 years,31.0,223540.0,0.13899999999999998
Slovenia,2007,female,75+ years,21.0,95826.0,0.219
Slovenia,2007,male,15-24 years,15.0,130849.0,0.115
Slovenia,2007,male,25-34 years,42.0,159609.0,0.263
Slovenia,2007,male,35-54 years,121.0,315897.0,0.383
Slovenia,2007,male,5-14 years,0.0,97299.0,0.0
Slovenia,2007,male,55-74 years,112.0,199979.0,0.5599999999999999
Slovenia,2007,male,75+ years,45.0,44241.0,1.017
Slovenia,2008,female,15-24 years,3.0,118493.0,0.025
Slovenia,2008,female,25-34 years,7.0,146036.0,0.048
Slovenia,2008,female,35-54 years,25.0,299486.0,0.083
Slovenia,2008,female,5-14 years,0.0,90499.0,0.0
Slovenia,2008,female,55-74 years,32.0,226771.0,0.14100000000000001
Slovenia,2008,female,75+ years,17.0,99156.0,0.171
Slovenia,2008,male,15-24 years,28.0,131046.0,0.214
Slovenia,2008,male,25-34 years,35.0,164191.0,0.213
Slovenia,2008,male,35-54 years,124.0,319105.0,0.389
Slovenia,2008,male,5-14 years,0.0,96171.0,0.0
Slovenia,2008,male,55-74 years,96.0,206257.0,0.465
Slovenia,2008,male,75+ years,41.0,46547.0,0.8809999999999999
Slovenia,2009,female,15-24 years,3.0,115384.0,0.026
Slovenia,2009,female,25-34 years,2.0,145730.0,0.014
Slovenia,2009,female,35-54 years,33.0,298902.0,0.11
Slovenia,2009,female,5-14 years,0.0,89801.0,0.0
Slovenia,2009,female,55-74 years,38.0,230162.0,0.165
Slovenia,2009,female,75+ years,21.0,101714.0,0.206
Slovenia,2009,male,15-24 years,18.0,125503.0,0.14300000000000002
Slovenia,2009,male,25-34 years,43.0,162292.0,0.265
Slovenia,2009,male,35-54 years,134.0,316752.0,0.423
Slovenia,2009,male,5-14 years,0.0,95410.0,0.0
Slovenia,2009,male,55-74 years,117.0,211765.0,0.5519999999999999
Slovenia,2009,male,75+ years,38.0,48622.0,0.782
Slovenia,2010,female,15-24 years,1.0,112313.0,0.009000000000000001
Slovenia,2010,female,25-34 years,5.0,145274.0,0.034
Slovenia,2010,female,35-54 years,25.0,297867.0,0.08399999999999999
Slovenia,2010,female,5-14 years,0.0,89510.0,0.0
Slovenia,2010,female,55-74 years,35.0,234322.0,0.149
Slovenia,2010,female,75+ years,12.0,104453.0,0.115
Slovenia,2010,male,15-24 years,25.0,121143.0,0.206
Slovenia,2010,male,25-34 years,32.0,161002.0,0.199
Slovenia,2010,male,35-54 years,121.0,315209.0,0.384
Slovenia,2010,male,5-14 years,2.0,95051.0,0.020999999999999998
Slovenia,2010,male,55-74 years,107.0,217743.0,0.491
Slovenia,2010,male,75+ years,49.0,50887.0,0.963
Slovenia,2011,female,15-24 years,1.0,109517.0,0.009000000000000001
Slovenia,2011,female,25-34 years,7.0,142978.0,0.049
Slovenia,2011,female,35-54 years,30.0,297513.0,0.101
Slovenia,2011,female,5-14 years,0.0,89373.0,0.0
Slovenia,2011,female,55-74 years,30.0,238651.0,0.126
Slovenia,2011,female,75+ years,20.0,106590.0,0.188
Slovenia,2011,male,15-24 years,21.0,117052.0,0.179
Slovenia,2011,male,25-34 years,26.0,157791.0,0.165
Slovenia,2011,male,35-54 years,112.0,314052.0,0.357
Slovenia,2011,male,5-14 years,0.0,94840.0,0.0
Slovenia,2011,male,55-74 years,132.0,222946.0,0.592
Slovenia,2011,male,75+ years,56.0,53258.0,1.0510000000000002
Slovenia,2012,female,15-24 years,1.0,106474.0,0.009000000000000001
Slovenia,2012,female,25-34 years,9.0,141197.0,0.064
Slovenia,2012,female,35-54 years,19.0,296768.0,0.064
Slovenia,2012,female,5-14 years,1.0,89873.0,0.011
Slovenia,2012,female,55-74 years,38.0,242411.0,0.157
Slovenia,2012,female,75+ years,12.0,108527.0,0.111
Slovenia,2012,male,15-24 years,20.0,113220.0,0.177
Slovenia,2012,male,25-34 years,28.0,155339.0,0.18000000000000002
Slovenia,2012,male,35-54 years,134.0,313295.0,0.428
Slovenia,2012,male,5-14 years,0.0,95386.0,0.0
Slovenia,2012,male,55-74 years,118.0,227915.0,0.518
Slovenia,2012,male,75+ years,60.0,55583.0,1.0790000000000002
Slovenia,2013,female,15-24 years,2.0,102771.0,0.019
Slovenia,2013,female,25-34 years,8.0,139622.0,0.057
Slovenia,2013,female,35-54 years,18.0,295893.0,0.061
Slovenia,2013,female,5-14 years,0.0,91494.0,0.0
Slovenia,2013,female,55-74 years,38.0,245775.0,0.155
Slovenia,2013,female,75+ years,20.0,110100.0,0.182
Slovenia,2013,male,15-24 years,23.0,108938.0,0.211
Slovenia,2013,male,25-34 years,36.0,153170.0,0.235
Slovenia,2013,male,35-54 years,122.0,314098.0,0.388
Slovenia,2013,male,5-14 years,1.0,96956.0,0.01
Slovenia,2013,male,55-74 years,121.0,231859.0,0.522
Slovenia,2013,male,75+ years,57.0,57600.0,0.99
Slovenia,2014,female,15-24 years,3.0,99794.0,0.030000000000000002
Slovenia,2014,female,25-34 years,3.0,136448.0,0.022
Slovenia,2014,female,35-54 years,21.0,295872.0,0.07100000000000001
Slovenia,2014,female,5-14 years,0.0,93603.0,0.0
Slovenia,2014,female,55-74 years,21.0,249169.0,0.08399999999999999
Slovenia,2014,female,75+ years,15.0,112058.0,0.134
Slovenia,2014,male,15-24 years,16.0,105581.0,0.152
Slovenia,2014,male,25-34 years,33.0,149299.0,0.221
Slovenia,2014,male,35-54 years,114.0,314707.0,0.36200000000000004
Slovenia,2014,male,5-14 years,1.0,99080.0,0.01
Slovenia,2014,male,55-74 years,110.0,236325.0,0.465
Slovenia,2014,male,75+ years,51.0,59850.0,0.852
Slovenia,2015,female,15-24 years,3.0,97579.0,0.031
Slovenia,2015,female,25-34 years,5.0,132806.0,0.038
Slovenia,2015,female,35-54 years,23.0,295637.0,0.078
Slovenia,2015,female,5-14 years,0.0,95590.0,0.0
Slovenia,2015,female,55-74 years,40.0,252261.0,0.159
Slovenia,2015,female,75+ years,19.0,114010.0,0.16699999999999998
Slovenia,2015,male,15-24 years,14.0,103331.0,0.135
Slovenia,2015,male,25-34 years,29.0,144722.0,0.2
Slovenia,2015,male,35-54 years,106.0,315248.0,0.33599999999999997
Slovenia,2015,male,5-14 years,1.0,101184.0,0.01
Slovenia,2015,male,55-74 years,120.0,239919.0,0.5
Slovenia,2015,male,75+ years,62.0,62345.0,0.9940000000000001
South Africa,2006,female,15-24 years,29.0,5047676.0,0.006
South Africa,2006,female,25-34 years,24.0,4128825.0,0.006
South Africa,2006,female,35-54 years,23.0,5474446.0,0.004
South Africa,2006,female,5-14 years,7.0,5070210.0,0.001
South Africa,2006,female,55-74 years,9.0,2340680.0,0.004
South Africa,2006,female,75+ years,5.0,455513.0,0.011
South Africa,2006,male,15-24 years,98.0,5120804.0,0.019
South Africa,2006,male,25-34 years,147.0,4197897.0,0.034999999999999996
South Africa,2006,male,35-54 years,113.0,5016840.0,0.023
South Africa,2006,male,5-14 years,9.0,5138413.0,0.002
South Africa,2006,male,55-74 years,39.0,1858272.0,0.020999999999999998
South Africa,2006,male,75+ years,11.0,229481.0,0.048
South Africa,2007,female,15-24 years,38.0,5065647.0,0.008
South Africa,2007,female,25-34 years,18.0,4186842.0,0.004
South Africa,2007,female,35-54 years,28.0,5558737.0,0.005
South Africa,2007,female,5-14 years,2.0,5074249.0,0.0
South Africa,2007,female,55-74 years,11.0,2411075.0,0.005
South Africa,2007,female,75+ years,7.0,472676.0,0.015000000000000001
South Africa,2007,male,15-24 years,92.0,5143929.0,0.018000000000000002
South Africa,2007,male,25-34 years,86.0,4286162.0,0.02
South Africa,2007,male,35-54 years,101.0,5090390.0,0.02
South Africa,2007,male,5-14 years,6.0,5142720.0,0.001
South Africa,2007,male,55-74 years,25.0,1905779.0,0.013
South Africa,2007,male,75+ years,3.0,239229.0,0.013
South Africa,2008,female,15-24 years,35.0,5015977.0,0.007
South Africa,2008,female,25-34 years,20.0,4284107.0,0.005
South Africa,2008,female,35-54 years,26.0,5219348.0,0.005
South Africa,2008,female,5-14 years,4.0,5197475.0,0.001
South Africa,2008,female,55-74 years,8.0,2481274.0,0.003
South Africa,2008,female,75+ years,2.0,464061.0,0.004
South Africa,2008,male,15-24 years,92.0,4976793.0,0.018000000000000002
South Africa,2008,male,25-34 years,103.0,3943063.0,0.026
South Africa,2008,male,35-54 years,112.0,4596136.0,0.024
South Africa,2008,male,5-14 years,3.0,5264320.0,0.001
South Africa,2008,male,55-74 years,27.0,1965744.0,0.014
South Africa,2008,male,75+ years,9.0,272288.0,0.033
South Africa,2009,female,15-24 years,36.0,5087135.0,0.007
South Africa,2009,female,25-34 years,18.0,4321786.0,0.004
South Africa,2009,female,35-54 years,25.0,5714588.0,0.004
South Africa,2009,female,5-14 years,2.0,5093511.0,0.0
South Africa,2009,female,55-74 years,8.0,2569004.0,0.003
South Africa,2009,female,75+ years,3.0,502919.0,0.006
South Africa,2009,male,15-24 years,77.0,5166324.0,0.015000000000000001
South Africa,2009,male,25-34 years,80.0,4482123.0,0.018000000000000002
South Africa,2009,male,35-54 years,79.0,5245122.0,0.015000000000000001
South Africa,2009,male,5-14 years,6.0,5162677.0,0.001
South Africa,2009,male,55-74 years,34.0,2011938.0,0.017
South Africa,2009,male,75+ years,4.0,249921.0,0.016
South Africa,2010,female,15-24 years,32.0,5099408.0,0.006
South Africa,2010,female,25-34 years,20.0,4402203.0,0.005
South Africa,2010,female,35-54 years,28.0,5795087.0,0.005
South Africa,2010,female,5-14 years,2.0,5109731.0,0.0
South Africa,2010,female,55-74 years,8.0,2654031.0,0.003
South Africa,2010,female,75+ years,4.0,516647.0,0.008
South Africa,2010,male,15-24 years,56.0,5175095.0,0.011
South Africa,2010,male,25-34 years,106.0,4588964.0,0.023
South Africa,2010,male,35-54 years,85.0,5336625.0,0.016
South Africa,2010,male,5-14 years,8.0,5179048.0,0.002
South Africa,2010,male,55-74 years,35.0,2069020.0,0.017
South Africa,2010,male,75+ years,9.0,250341.0,0.036000000000000004
South Africa,2011,female,15-24 years,34.0,5097135.0,0.007
South Africa,2011,female,25-34 years,15.0,4483203.0,0.003
South Africa,2011,female,35-54 years,13.0,5909995.0,0.002
South Africa,2011,female,5-14 years,2.0,5126281.0,0.0
South Africa,2011,female,55-74 years,7.0,2742168.0,0.003
South Africa,2011,female,75+ years,4.0,538536.0,0.007
South Africa,2011,male,15-24 years,77.0,5175523.0,0.015000000000000001
South Africa,2011,male,25-34 years,88.0,4671416.0,0.019
South Africa,2011,male,35-54 years,87.0,5470606.0,0.016
South Africa,2011,male,5-14 years,1.0,5198162.0,0.0
South Africa,2011,male,55-74 years,28.0,2131366.0,0.013
South Africa,2011,male,75+ years,2.0,262348.0,0.008
South Africa,2012,female,15-24 years,48.0,5096625.0,0.009000000000000001
South Africa,2012,female,25-34 years,19.0,4571162.0,0.004
South Africa,2012,female,35-54 years,26.0,6027847.0,0.004
South Africa,2012,female,5-14 years,7.0,5149736.0,0.001
South Africa,2012,female,55-74 years,13.0,2837036.0,0.005
South Africa,2012,female,75+ years,1.0,559272.0,0.002
South Africa,2012,male,15-24 years,107.0,5178479.0,0.020999999999999998
South Africa,2012,male,25-34 years,128.0,4757896.0,0.027
South Africa,2012,male,35-54 years,88.0,5612118.0,0.016
South Africa,2012,male,5-14 years,7.0,5223471.0,0.001
South Africa,2012,male,55-74 years,35.0,2198707.0,0.016
South Africa,2012,male,75+ years,8.0,271907.0,0.029
South Africa,2013,female,15-24 years,32.0,5097679.0,0.006
South Africa,2013,female,25-34 years,32.0,4661719.0,0.007
South Africa,2013,female,35-54 years,29.0,6147849.0,0.005
South Africa,2013,female,5-14 years,8.0,5178408.0,0.002
South Africa,2013,female,55-74 years,15.0,2938056.0,0.005
South Africa,2013,female,75+ years,4.0,578958.0,0.007
South Africa,2013,male,15-24 years,119.0,5182542.0,0.023
South Africa,2013,male,25-34 years,164.0,4845315.0,0.034
South Africa,2013,male,35-54 years,128.0,5759158.0,0.022
South Africa,2013,male,5-14 years,7.0,5253255.0,0.001
South Africa,2013,male,55-74 years,44.0,2270829.0,0.019
South Africa,2013,male,75+ years,5.0,278931.0,0.018000000000000002
South Africa,2014,female,15-24 years,50.0,5100812.0,0.01
South Africa,2014,female,25-34 years,32.0,4747193.0,0.007
South Africa,2014,female,35-54 years,23.0,6270420.0,0.004
South Africa,2014,female,5-14 years,3.0,5210182.0,0.001
South Africa,2014,female,55-74 years,11.0,3044479.0,0.004
South Africa,2014,female,75+ years,2.0,597700.0,0.003
South Africa,2014,male,15-24 years,126.0,5186816.0,0.024
South Africa,2014,male,25-34 years,154.0,4927939.0,0.031
South Africa,2014,male,35-54 years,127.0,5910695.0,0.020999999999999998
South Africa,2014,male,5-14 years,4.0,5285360.0,0.001
South Africa,2014,male,55-74 years,40.0,2347004.0,0.017
South Africa,2014,male,75+ years,8.0,283529.0,0.028
South Africa,2015,female,15-24 years,34.0,5105930.0,0.007
South Africa,2015,female,25-34 years,27.0,4822164.0,0.006
South Africa,2015,female,35-54 years,26.0,6396045.0,0.004
South Africa,2015,female,5-14 years,6.0,5243427.0,0.001
South Africa,2015,female,55-74 years,10.0,3155486.0,0.003
South Africa,2015,female,75+ years,2.0,615701.0,0.003
South Africa,2015,male,15-24 years,90.0,5190482.0,0.017
South Africa,2015,male,25-34 years,126.0,5001052.0,0.025
South Africa,2015,male,35-54 years,101.0,6066751.0,0.017
South Africa,2015,male,5-14 years,11.0,5318168.0,0.002
South Africa,2015,male,55-74 years,41.0,2426511.0,0.017
South Africa,2015,male,75+ years,8.0,285743.0,0.028
Spain,2006,female,15-24 years,39.0,2504340.0,0.016
Spain,2006,female,25-34 years,87.0,3653351.0,0.024
Spain,2006,female,35-54 years,245.0,6427029.0,0.038
Spain,2006,female,5-14 years,3.0,2011294.0,0.001
Spain,2006,female,55-74 years,217.0,4450959.0,0.049
Spain,2006,female,75+ years,144.0,2199499.0,0.06499999999999999
Spain,2006,male,15-24 years,153.0,2635454.0,0.058
Spain,2006,male,25-34 years,368.0,3903848.0,0.094
Spain,2006,male,35-54 years,822.0,6515790.0,0.126
Spain,2006,male,5-14 years,2.0,2122756.0,0.001
Spain,2006,male,55-74 years,676.0,4010241.0,0.16899999999999998
Spain,2006,male,75+ years,491.0,1374287.0,0.357
Spain,2007,female,15-24 years,30.0,2477304.0,0.012
Spain,2007,female,25-34 years,97.0,3690155.0,0.026
Spain,2007,female,35-54 years,275.0,6607654.0,0.041999999999999996
Spain,2007,female,5-14 years,5.0,2047289.0,0.002
